excel_unit_text,excel_drug_name,excel_price_yen,excel_strength
錠,ゾンゲルチニブ,13881.9,60ｍｇ1錠
錠,ウベニメクス,338,10ｍｇ1カプセル
錠,ウベニメクス,557.1,30ｍｇ1カプセル
錠,アナグレリド塩酸塩水和物,788.7,0．5ｍｇ1カプセル
錠,セルメチニブ硫酸塩,8113.9,5ｍｇ1個
錠,セルメチニブ硫酸塩,11975.9,7．5ｍｇ1個
錠,セルメチニブ硫酸塩,12622.8,10ｍｇ1カプセル
錠,セルメチニブ硫酸塩,30257.8,25ｍｇ1カプセル
錠,トリフルリジン・チピラシル塩酸塩,2511,15ｍｇ1錠（トリフルリジン相当量）
錠,トリフルリジン・チピラシル塩酸塩,3369.2,20ｍｇ1錠（トリフルリジン相当量）
錠,ヨウ化ナトリウム（123Ｉ）,3466.7,3．7ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,1097.4,3．7ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,6435,37ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,12870,111ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,12043.9,185ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,46200,1，110ＭＢｑ1カプセル
錠,ヨウ化ナトリウム（131Ｉ）,69300,1，850ＭＢｑ1カプセル
錠,ジフェンヒドラミン塩酸塩,6.1,10ｍｇ1錠
錠,ヒベンズ酸プロメタジン,6.5,10％1ｇ
錠,プロメタジンメチレンジサリチル酸塩,9.5,10％1ｇ
錠,プロメタジン塩酸塩,6.5,5ｍｇ1錠
錠,プロメタジン塩酸塩,5.9,5ｍｇ1錠
錠,プロメタジン塩酸塩,5.9,25ｍｇ1錠
錠,プロメタジン塩酸塩,5.9,25ｍｇ1錠
錠,アリメマジン酒石酸塩,15.8,0．05％10ｍＬ
錠,メキタジン,33,0．6％1ｇ
錠,メキタジン,33.2,0．6％1ｇ
錠,メキタジン,5.9,3ｍｇ1錠
錠,メキタジン,8.7,3ｍｇ1錠
錠,メキタジン,8.7,3ｍｇ1錠
錠,メキタジン,6.9,0．03％1ｍＬ
錠,メキタジン,6.9,0．03％1ｍＬ
錠,ｄ－クロルフェニラミンマレイン酸塩,12.7,1％1ｇ
錠,ｄ－クロルフェニラミンマレイン酸塩,5.9,2ｍｇ1錠
錠,ｄ－クロルフェニラミンマレイン酸塩,5.9,2ｍｇ1錠
錠,ｄ－クロルフェニラミンマレイン酸塩,15.5,0．04％10ｍＬ
錠,ｄ－クロルフェニラミンマレイン酸塩,8.8,0．04％10ｍＬ
錠,ｄ－クロルフェニラミンマレイン酸塩,8.8,0．04％10ｍＬ
錠,ｄ－クロルフェニラミンマレイン酸塩,9.1,0．04％10ｍＬ
錠,ｄ－クロルフェニラミンマレイン酸塩,7.5,0．2％1ｇ
錠,クロルフェニラミンマレイン酸塩,7.7,1％1ｇ
錠,クロルフェニラミンマレイン酸塩,8.7,2ｍｇ1錠
錠,クロルフェニラミンマレイン酸塩,8.7,4ｍｇ1錠
錠,クロルフェニラミンマレイン酸塩,29.7,1ｇ
錠,シプロヘプタジン塩酸塩水和物,6.7,1％1ｇ
錠,シプロヘプタジン塩酸塩水和物,6.1,4ｍｇ1錠
錠,シプロヘプタジン塩酸塩水和物,14.7,0．04％10ｍＬ
錠,クレマスチンフマル酸塩,7.4,0．1％1ｇ
錠,クレマスチンフマル酸塩,65.6,1％1ｇ
錠,クレマスチンフマル酸塩,6.5,1ｍｇ1錠
錠,クレマスチンフマル酸塩,6.5,1ｍｇ1錠
錠,クレマスチンフマル酸塩,12.8,0．01％10ｍＬ
錠,クレマスチンフマル酸塩,23.2,0．01％10ｍＬ
錠,クレマスチンフマル酸塩,7.4,0．1％1ｇ
錠,クレマスチンフマル酸塩,11.1,0．1％1ｇ
錠,ブシラミン,29,100ｍｇ1錠
錠,ブシラミン,21.7,50ｍｇ1錠
錠,トラニラスト,10.1,10％1ｇ
錠,トラニラスト,8,100ｍｇ1カプセル
錠,トラニラスト,10.4,100ｍｇ1カプセル
錠,トラニラスト,7.9,5％1ｇ
錠,トラニラスト,9.7,5％1ｇ
錠,ケトチフェンフマル酸塩,6.1,1ｍｇ1カプセル
錠,ケトチフェンフマル酸塩,8.2,1ｍｇ1カプセル
錠,ケトチフェンフマル酸塩,6.7,0．02％1ｍＬ
錠,ケトチフェンフマル酸塩,11.1,0．02％1ｍＬ
錠,ケトチフェンフマル酸塩,14.5,0．02％1ｍＬ
錠,ケトチフェンフマル酸塩,6.7,0．1％1ｇ
錠,ケトチフェンフマル酸塩,9.8,0．1％1ｇ
錠,アゼラスチン塩酸塩,5.9,0．5ｍｇ1錠
錠,アゼラスチン塩酸塩,9.4,0．5ｍｇ1錠
錠,アゼラスチン塩酸塩,6.1,1ｍｇ1錠
錠,アゼラスチン塩酸塩,8.7,1ｍｇ1錠
錠,オキサトミド,6.1,30ｍｇ1錠
錠,オキサトミド,12.9,30ｍｇ1錠
錠,オキサトミド,6.9,0．2％1ｍＬ
錠,オキサトミド,6.7,2％1ｇ
錠,イブジラスト,12.4,10ｍｇ1カプセル
錠,ペミロラストカリウム,24.4,10ｍｇ1錠
錠,ペミロラストカリウム,44.7,10ｍｇ1錠
錠,ペミロラストカリウム,25.2,10ｍｇ1錠
錠,ペミロラストカリウム,11.5,5ｍｇ1錠
錠,ペミロラストカリウム,20.1,5ｍｇ1錠
錠,ペミロラストカリウム,13.7,5ｍｇ1錠
錠,ペミロラストカリウム,27.3,0．5％1ｇ
錠,ペミロラストカリウム,45.5,0．5％1ｇ
錠,オザグレル塩酸塩水和物,27.8,100ｍｇ1錠
錠,オザグレル塩酸塩水和物,49.7,200ｍｇ1錠
錠,エメダスチンフマル酸塩,17.9,1ｍｇ1カプセル
錠,エメダスチンフマル酸塩,18.8,1ｍｇ1カプセル
錠,エメダスチンフマル酸塩,22,2ｍｇ1カプセル
錠,エメダスチンフマル酸塩,22.8,2ｍｇ1カプセル
錠,エピナスチン塩酸塩,10.6,10ｍｇ1錠
錠,エピナスチン塩酸塩,17.1,10ｍｇ1錠
錠,エピナスチン塩酸塩,13.7,10ｍｇ1錠
錠,エピナスチン塩酸塩,13.7,10ｍｇ1錠
錠,エピナスチン塩酸塩,13.7,10ｍｇ1錠
錠,エピナスチン塩酸塩,13.7,10ｍｇ1錠
錠,エピナスチン塩酸塩,14.4,10ｍｇ1錠
錠,エピナスチン塩酸塩,13.7,10ｍｇ1錠
錠,エピナスチン塩酸塩,14.5,20ｍｇ1錠
錠,エピナスチン塩酸塩,22.3,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,19.3,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,19.3,20ｍｇ1錠
錠,エピナスチン塩酸塩,19.3,20ｍｇ1錠
錠,エピナスチン塩酸塩,18.2,20ｍｇ1錠
錠,エピナスチン塩酸塩,26.1,0．2％1ｍＬ
錠,スプラタストトシル酸塩,13.4,50ｍｇ1カプセル
錠,スプラタストトシル酸塩,16,50ｍｇ1カプセル
錠,スプラタストトシル酸塩,14.4,50ｍｇ1カプセル
錠,スプラタストトシル酸塩,14.4,50ｍｇ1カプセル
錠,スプラタストトシル酸塩,14.3,100ｍｇ1カプセル
錠,スプラタストトシル酸塩,20.3,100ｍｇ1カプセル
錠,スプラタストトシル酸塩,15,100ｍｇ1カプセル
錠,スプラタストトシル酸塩,15,100ｍｇ1カプセル
錠,スプラタストトシル酸塩,27.6,5％1ｇ
錠,プランルカスト水和物,13.4,112．5ｍｇ1錠
錠,プランルカスト水和物,24.4,225ｍｇ1錠
錠,プランルカスト水和物,24.4,225ｍｇ1錠
錠,プランルカスト水和物,24.4,225ｍｇ1錠
錠,プランルカスト水和物,13.4,112．5ｍｇ1カプセル
錠,プランルカスト水和物,21.8,112．5ｍｇ1カプセル
錠,プランルカスト水和物,23.4,112．5ｍｇ1カプセル
錠,プランルカスト水和物,30.7,225ｍｇ1カプセル
錠,プランルカスト水和物,22.5,10％1ｇ
錠,プランルカスト水和物,34.3,10％1ｇ
錠,プランルカスト水和物,29.8,10％1ｇ
錠,プランルカスト水和物,29.8,10％1ｇ
錠,プランルカスト水和物,29.8,10％1ｇ
錠,エバスチン,17.4,5ｍｇ1錠
錠,エバスチン,21.9,10ｍｇ1錠
錠,エバスチン,43.4,10ｍｇ1錠
錠,エバスチン,17.4,5ｍｇ1錠
錠,エバスチン,33.8,5ｍｇ1錠
錠,エバスチン,21.9,10ｍｇ1錠
錠,エバスチン,43.4,10ｍｇ1錠
錠,セチリジン塩酸塩,10.4,5ｍｇ1錠
錠,セチリジン塩酸塩,17.8,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,10.4,10ｍｇ1錠
錠,セチリジン塩酸塩,21,10ｍｇ1錠
錠,セチリジン塩酸塩,20.2,10ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,20.2,10ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,14.5,5ｍｇ1錠
錠,セチリジン塩酸塩,18.6,10ｍｇ1錠
錠,セチリジン塩酸塩,70.7,1．25％1ｇ
錠,セチリジン塩酸塩,93.4,1．25％1ｇ
錠,ラマトロバン,18.2,50ｍｇ1錠
錠,ラマトロバン,25.2,75ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.4,5ｍｇ1錠
錠,ベポタスチンベシル酸塩,17.6,5ｍｇ1錠
錠,ベポタスチンベシル酸塩,20.3,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.4,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.4,5ｍｇ1錠
錠,ベポタスチンベシル酸塩,17.6,5ｍｇ1錠
錠,ベポタスチンベシル酸塩,20.3,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,ベポタスチンベシル酸塩,10.7,10ｍｇ1錠
錠,フェキソフェナジン塩酸塩,10.4,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,26.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,28.7,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,19.6,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,19.9,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,11.5,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,10.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,20.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,22.8,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,22.8,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,17.3,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,17.3,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,18.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,18.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,16,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,22.8,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,18.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,18.4,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,17.3,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,23.1,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,10.4,60ｍｇ1錠
錠,フェキソフェナジン塩酸塩,22.8,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,22.8,30ｍｇ1錠
錠,フェキソフェナジン塩酸塩,29.1,5％1ｇ
錠,オロパタジン塩酸塩,28.4,0．5％1ｇ
錠,オロパタジン塩酸塩,20.7,0．5％1ｇ
錠,オロパタジン塩酸塩,10.4,2．5ｍｇ1錠
錠,オロパタジン塩酸塩,16.6,2．5ｍｇ1錠
錠,オロパタジン塩酸塩,10.4,5ｍｇ1錠
錠,オロパタジン塩酸塩,20.7,5ｍｇ1錠
錠,オロパタジン塩酸塩,10.4,2．5ｍｇ1錠
錠,オロパタジン塩酸塩,16.6,2．5ｍｇ1錠
錠,オロパタジン塩酸塩,10.4,5ｍｇ1錠
錠,オロパタジン塩酸塩,20.7,5ｍｇ1錠
錠,オロパタジン塩酸塩,11.8,5ｍｇ1錠
錠,オロパタジン塩酸塩,45,1％1ｇ
錠,モンテルカストナトリウム,18.5,4ｍｇ1包
錠,モンテルカストナトリウム,76.2,4ｍｇ1包
錠,モンテルカストナトリウム,76.8,4ｍｇ1包
錠,モンテルカストナトリウム,33.7,4ｍｇ1包
錠,モンテルカストナトリウム,30.6,4ｍｇ1包
錠,モンテルカストナトリウム,32.6,4ｍｇ1包
錠,モンテルカストナトリウム,30.6,4ｍｇ1包
錠,モンテルカストナトリウム,33.7,4ｍｇ1包
錠,モンテルカストナトリウム,30.6,4ｍｇ1包
錠,モンテルカストナトリウム,18.1,5ｍｇ1錠
錠,モンテルカストナトリウム,73.4,5ｍｇ1錠
錠,モンテルカストナトリウム,71.7,5ｍｇ1錠
錠,モンテルカストナトリウム,26.6,5ｍｇ1錠
錠,モンテルカストナトリウム,30.7,5ｍｇ1錠
錠,モンテルカストナトリウム,13.8,10ｍｇ1錠
錠,モンテルカストナトリウム,59.8,10ｍｇ1錠
錠,モンテルカストナトリウム,60.9,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,26.4,10ｍｇ1錠
錠,モンテルカストナトリウム,26.4,10ｍｇ1錠
錠,モンテルカストナトリウム,11.4,5ｍｇ1錠
錠,モンテルカストナトリウム,50.8,5ｍｇ1錠
錠,モンテルカストナトリウム,52.8,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,32.7,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,24.6,5ｍｇ1錠
錠,モンテルカストナトリウム,32.7,5ｍｇ1錠
錠,モンテルカストナトリウム,32.7,5ｍｇ1錠
錠,モンテルカストナトリウム,24.6,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,13.8,10ｍｇ1錠
錠,モンテルカストナトリウム,59.8,10ｍｇ1錠
錠,モンテルカストナトリウム,60.9,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,40.5,10ｍｇ1錠
錠,モンテルカストナトリウム,36.6,10ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,モンテルカストナトリウム,32.7,5ｍｇ1錠
錠,モンテルカストナトリウム,54.5,5ｍｇ1錠
錠,モンテルカストナトリウム,30,5ｍｇ1錠
錠,ロラタジン,14.8,10ｍｇ1錠
錠,ロラタジン,31.7,10ｍｇ1錠
錠,ロラタジン,14.8,10ｍｇ1錠
錠,ロラタジン,31.7,10ｍｇ1錠
錠,ロラタジン,30.1,1％1ｇ
錠,ロラタジン,61.7,1％1ｇ
錠,レボセチリジン塩酸塩,12.3,5ｍｇ1錠
錠,レボセチリジン塩酸塩,41.1,5ｍｇ1錠
錠,レボセチリジン塩酸塩,16.4,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,16.4,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,10.5,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.8,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.1,2．5ｍｇ1錠
錠,レボセチリジン塩酸塩,12.3,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,14.6,5ｍｇ1錠
錠,レボセチリジン塩酸塩,16.4,5ｍｇ1錠
錠,レボセチリジン塩酸塩,6.9,0．05％1ｍＬ
錠,レボセチリジン塩酸塩,7.3,0．05％1ｍＬ
錠,レボセチリジン塩酸塩,46.7,0．5％1ｇ
錠,レボセチリジン塩酸塩,51.8,0．5％1ｇ
錠,レボセチリジン塩酸塩,51.8,0．5％1ｇ
錠,レボセチリジン塩酸塩,46.7,0．5％1ｇ
錠,レボセチリジン塩酸塩,46.7,0．5％1ｇ
錠,ダニアレルゲンエキス,55.9,100ＩＲ1錠
錠,ダニアレルゲンエキス,175.5,300ＩＲ1錠
錠,ダニアレルゲンエキス,65.6,3，300ＪＡＵ1錠
錠,ダニアレルゲンエキス,197.8,10，000ＪＡＵ1錠
錠,デスロラタジン,38.7,5ｍｇ1錠
錠,ビラスチン,48.7,20ｍｇ1錠
錠,ビラスチン,49.1,20ｍｇ1錠
錠,ルパタジンフマル酸塩,42.4,10ｍｇ1錠
錠,スギ花粉エキス,58.5,2，000ＪＡＵ1錠
錠,スギ花粉エキス,146.1,5，000ＪＡＵ1錠
錠,ベロトラルスタット塩酸塩,74228.2,150ｍｇ1カプセル
錠,アブロシチニブ,2199.3,50ｍｇ1錠
錠,アブロシチニブ,4287.4,100ｍｇ1錠
錠,アブロシチニブ,6431.2,200ｍｇ1錠
錠,フェキソフェナジン塩酸塩・塩酸プソイドエフェドリン,27.1,1錠
錠,フェキソフェナジン塩酸塩・塩酸プソイドエフェドリン,20.8,1錠
錠,フェキソフェナジン塩酸塩・塩酸プソイドエフェドリン,15.2,1錠
錠,アキョウ,143.6,10ｇ
錠,アセンヤク,15.6,10ｇ
錠,アマチャ,46.3,10ｇ
錠,アマチャ,46.9,10ｇ
錠,アロエ,41,10ｇ
錠,アンソッコウ,12.3,10ｇ
錠,イレイセン,17.4,10ｇ
錠,イレイセン,19.1,10ｇ
錠,イレイセン,19.4,10ｇ
錠,インチンコウ,25.7,10ｇ
錠,インチンコウ,27.9,10ｇ
錠,インチンコウ,26.5,10ｇ
錠,ウイキョウ,18.3,10ｇ
錠,ウコン,14.9,10ｇ
錠,ウズ,123.9,10ｇ
錠,ウズ,137.6,10ｇ
錠,ウバイ,22.1,10ｇ
錠,ウヤク,16.2,10ｇ
錠,ウヤク,16.6,10ｇ
錠,ウワウルシ,18.9,10ｇ
錠,エイジツ,13,10ｇ
錠,エイジツ,10.4,10ｇ
錠,エンゴサク,49.4,10ｇ
錠,エンメイソウ,26.9,10ｇ
錠,オウギ,23.3,10ｇ
錠,オウギ,26,10ｇ
錠,オウギ,26,10ｇ
錠,オウギ,26,10ｇ
錠,オウギ,24.2,10ｇ
錠,オウギ,24.2,10ｇ
錠,オウギ,27.9,10ｇ
錠,オウゴン,22.8,10ｇ
錠,オウゴン,20,10ｇ
錠,オウバク,31,10ｇ
錠,オウバク,27.3,10ｇ
錠,オウヒ,10.7,10ｇ
錠,オウヒ,16.1,10ｇ
錠,オウヒ,16.1,10ｇ
錠,オウレン,167.6,10ｇ
錠,オウレン,90.3,10ｇ
錠,オンジ,32.1,10ｇ
錠,オンジ,40.4,10ｇ
錠,カイカ,21.6,10ｇ
錠,ガイヨウ,25.5,10ｇ
錠,カゴソウ,17.8,10ｇ
錠,カシ,16.5,10ｇ
錠,カシュウ,25.5,10ｇ
錠,ガジュツ,10.5,10ｇ
錠,ガジュツ,11.4,10ｇ
錠,ガジュツ,11.4,10ｇ
錠,ガジュツ,11.4,10ｇ
錠,ガジュツ,18.6,10ｇ
錠,カッコウ,14.4,10ｇ
錠,カッコン,17.1,10ｇ
錠,カッセキ,15.8,10ｇ
錠,カノコソウ,50.6,10ｇ
錠,カノコソウ,46,10ｇ
錠,カマラ,336.8,10ｇ
錠,カロコン,17.3,10ｇ
錠,カロニン,29.8,10ｇ
錠,カンキョウ,16.2,10ｇ
錠,カンゾウ,32,10ｇ
錠,カンゾウ,21.3,10ｇ
錠,カンタリス,212.2,10ｇ
錠,カンテン,51.1,10ｇ
錠,キキョウ,25.9,10ｇ
錠,キキョウ,28.2,10ｇ
錠,キクカ,33.6,10ｇ
錠,キササゲ,19.4,10ｇ
錠,キジツ,12.7,10ｇ
錠,キジツ,14.4,10ｇ
錠,キジツ,14.4,10ｇ
錠,キジツ,14.4,10ｇ
錠,キッピ,12.4,10ｇ
錠,キッピ,13,10ｇ
錠,キッピ,13,10ｇ
錠,キナ,12.4,10ｇ
錠,キナ,16.8,10ｇ
錠,キョウカツ,60.1,10ｇ
錠,キョウニン,15.9,10ｇ
錠,キンギンカ,97.8,10ｇ
錠,グアヤク脂,26.5,10ｇ
錠,クコシ,28.8,10ｇ
錠,クコヨウ,14,10ｇ
錠,クジン,17.1,10ｇ
錠,クジン,14.3,10ｇ
錠,ケイガイ,17.5,10ｇ
錠,ケイヒ,21.9,10ｇ
錠,ケイヒ,16.2,10ｇ
錠,ケツメイシ,7.7,10ｇ
錠,ケンゴシ,9.7,10ｇ
錠,ゲンジン,15.4,10ｇ
錠,ゲンチアナ,32.6,10ｇ
錠,ゲンチアナ,33.1,10ｇ
錠,ゲンチアナ,20.4,10ｇ
錠,ゲンノショウコ,19.4,10ｇ
錠,ゲンノショウコ,19.4,10ｇ
錠,コウカ,49.3,10ｇ
錠,コウジン,11.9,1ｇ
錠,コウジン,13,1ｇ
錠,コウジン,12.4,1ｇ
錠,コウジン,16.6,1ｇ
錠,コウジン,11.5,1ｇ
錠,コウジン,13.2,1ｇ
錠,コウジン,46,1ｇ
錠,コウジン,18.1,1ｇ
錠,コウジン,33.9,1ｇ
錠,コウジン,18.4,1ｇ
錠,コウジン,11,1ｇ
錠,コウジン,12.1,1ｇ
錠,コウブシ,13.2,10ｇ
錠,コウブシ,12.6,10ｇ
錠,コウベイ,14.4,10ｇ
錠,コウボク,19.3,10ｇ
錠,コウボク,21.4,10ｇ
錠,コウボク,21.4,10ｇ
錠,コウボク,18.2,10ｇ
錠,コウホン,28.9,10ｇ
錠,ゴシツ,19.1,10ｇ
錠,ゴシュユ,33.9,10ｇ
錠,ゴボウシ,19.6,10ｇ
錠,ゴミシ,125.3,10ｇ
錠,コロンボ,15.4,10ｇ
錠,コロンボ,12.3,10ｇ
錠,コンズランゴ,12.4,10ｇ
錠,サイコ,46.1,10ｇ
錠,サイシン,72,10ｇ
錠,ザクロヒ,62.1,10ｇ
錠,サフラン,360.6,1ｇ
錠,サフラン,392.4,1ｇ
錠,サフラン,392.4,1ｇ
錠,サフラン,392.4,1ｇ
錠,サフラン,392.4,1ｇ
錠,サフラン,392.4,1ｇ
錠,サンキライ,15,10ｇ
錠,サンキライ,15,10ｇ
錠,サンザシ,18.9,10ｇ
錠,サンシシ,20.8,10ｇ
錠,サンシシ,15.9,10ｇ
錠,サンシュユ,56.6,10ｇ
錠,サンシュユ,59,10ｇ
錠,サンショウ,101.9,10ｇ
錠,サンショウ,267,10ｇ
錠,サンズコン,19.7,10ｇ
錠,サンソウニン,46.4,10ｇ
錠,サンヤク,18.7,10ｇ
錠,サンヤク,20,10ｇ
錠,サンヤク,19.8,10ｇ
錠,サンヤク,19.9,10ｇ
錠,サンヤク,22.1,10ｇ
錠,ジオウ,19.4,10ｇ
錠,シオン,22,10ｇ
錠,ジコッピ,21.8,10ｇ
錠,ジコッピ,32.7,10ｇ
錠,ジコッピ,32.7,10ｇ
錠,ジコッピ,32.7,10ｇ
錠,シコン,31.8,10ｇ
錠,シソシ,18,10ｇ
錠,シツリシ,17.8,10ｇ
錠,シツリシ,19.5,10ｇ
錠,シテイ,29.4,10ｇ
錠,シャクヤク,29.1,10ｇ
錠,シャクヤク,28.7,10ｇ
錠,ジャショウシ,11.7,10ｇ
錠,シャジン,52.5,10ｇ
錠,シャゼンシ,12.3,10ｇ
錠,シャゼンソウ,13.4,10ｇ
錠,ブシ,135.7,10ｇ
錠,ジュウヤク,23.7,10ｇ
錠,シュクシャ,55.9,10ｇ
錠,シュクシャ,36.4,10ｇ
錠,シュクシャ,46.3,10ｇ
錠,シュクシャ,42.7,10ｇ
錠,ショウキョウ,17.3,10ｇ
錠,ショウキョウ,15.5,10ｇ
錠,ショウズク,106,10ｇ
錠,ショウズク,114.9,10ｇ
錠,ショウバク,8.8,10ｇ
錠,ショウマ,12.7,10ｇ
錠,シンイ,52.6,10ｇ
錠,シンイ,58.4,10ｇ
錠,シンイ,57.6,10ｇ
錠,シンイ,58.4,10ｇ
錠,シンイ,57.6,10ｇ
錠,セキショウシ,70.9,10ｇ
錠,セッコウ,9.5,10ｇ
錠,セネガ,121,10ｇ
